      ^1/1<num>$ ^Twsə/*Twsə$
      ^1/1<num>$ ^twsə/*twsə$
      ^1/1<num>$ ^twîtə/*twîtə$
      ^1/1<num>$ ^tǔnnɑ/*tǔnnɑ$
      ^1/1<num>$ ^Tǔnmfə̂n/*Tǔnmfə̂n$
      ^1/1<num>$ ^tǔndɑ/*tǔndɑ$
      ^1/1<num>$ ^tûm/*tûm$
      ^1/1<num>$ ^Tukob/*Tukob$
      ^1/1<num>$ ^tswìʼtə̌/*tswìʼtə̌$
      ^1/1<num>$ ^tswitə̀/*tswitə̀$
      ^1/1<num>$ ^tswitə̌/*tswitə̌$
      ^1/1<num>$ ^tswîʼtə/*tswîʼtə$
      ^1/1<num>$ ^tswìtə/*tswìtə$
      ^1/1<num>$ ^Tswə̂ntʉ̌n/*Tswə̂ntʉ̌n$
      ^1/1<num>$ ^tswə̂ntʉ̀n/*tswə̂ntʉ̀n$
      ^1/1<num>$ ^tʉ̂sɔ/*tʉ̂sɔ$
      ^1/1<num>$ ^tsìŋtə̀/*tsìŋtə̀$
      ^1/1<num>$ ^tsǐd/*tsǐd$
      ^1/1<num>$ ^tsiântə̀/*tsiântə̀$
      ^1/1<num>$ ^tsiàntə̌/*tsiàntə̌$
      ^1/1<num>$ ^Tsiàŋtə̀/*Tsiàŋtə̀$
      ^1/1<num>$ ^tsǐ/*tsǐ$
      ^1/1<num>$ ^tsəmoʼo/*tsəmoʼo$
      ^1/1<num>$ ^Tsə̀mǒʼ/*Tsə̀mǒʼ$
      ^1/1<num>$ ^tôŋ/*tôŋ$
      ^1/1<num>$ ^Tòʼndɑ/*Tòʼndɑ$
      ^1/1<num>$ ^tòʼndɑ/*tòʼndɑ$
      ^1/1<num>$ ^tǒn/*tǒn$
      ^1/1<num>$ ^tôn/*tôn$
      ^1/1<num>$ ^tomtə/*tomtə$
      ^1/1<num>$ ^tom/*tom$
      ^1/1<num>$ ^tǒg/*tǒg$
      ^1/1<num>$ ^tǒʼ/*tǒʼ$
      ^1/1<num>$ ^tôʼ/*tôʼ$
      ^1/1<num>$ ^tʉ̂ntə̀/*tʉ̂ntə̀$
      ^1/1<num>$ ^tʉ̌n/*tʉ̌n$
      ^1/1<num>$ ^tɑm/*tɑm$
      ^1/1<num>$ ^tɑ̂lam/*tɑ̂lam$
      ^1/1<num>$ ^Thierry/*Thierry$
      ^1/1<num>$ ^Tɛ̀dkʉlə/*Tɛ̀dkʉlə$
      ^1/1<num>$ ^tə̌d/*tə̌d$
      ^1/1<num>$ ^tɛd/*tɛd$
      ^1/1<num>$ ^tʉcɔ/*tʉcɔ$
      ^1/1<num>$ ^Tchad/*Tchad$
      ^1/1<num>$ ^tàtàʼ/*tàtàʼ$
      ^1/1<num>$ ^tâŋtàŋ/*tâŋtàŋ$
      ^1/1<num>$ ^tǎŋngɔ̀/*tǎŋngɔ̀$
      ^1/1<num>$ ^tâŋ/*tâŋ$
      ^1/1<num>$ ^tâmtə/*tâmtə$
      ^1/1<num>$ ^tâmkǔ/*tâmkǔ$
      ^1/1<num>$ ^tâmku/*tâmku$
      ^1/1<num>$ ^tâg/*tâg$
      ^1/1<num>$ ^tàg/*tàg$
      ^1/1<num>$ ^tag/*tag$
      ^1/1<num>$ ^Tabaski/*Tabaski$
      ^1/1<num>$ ^tabaski/*tabaski$
      ^1/1<num>$ ^tâ/*tâ$
      ^1/1<num>$ ^swɛ̀nə/*swɛ̀nə$
      ^1/1<num>$ ^Sǔ/*Sǔ$
      ^1/1<num>$ ^Stade/*Stade$
      ^1/1<num>$ ^St/*St$
      ^1/1<num>$ ^Sôb/*Sôb$
      ^1/1<num>$ ^sôb/*sôb$
      ^1/1<num>$ ^Sɑ̂mju/*Sɑ̂mju$
      ^1/1<num>$ ^sɑ̌m/*sɑ̌m$
      ^1/1<num>$ ^sitə/*sitə$
      ^1/1<num>$ ^Simo/*Simo$
      ^1/1<num>$ ^siʼi/*siʼi$
      ^1/1<num>$ ^siag/*siag$
      ^1/1<num>$ ^sìʼ/*sìʼ$
      ^1/1<num>$ ^si/*si$
      ^1/1<num>$ ^shunə/*shunə$
      ^1/1<num>$ ^shùn/*shùn$
      ^1/1<num>$ ^shǔm/*shǔm$
      ^1/1<num>$ ^shum/*shum$
      ^1/1<num>$ ^shùgə/*shùgə$
      ^1/1<num>$ ^shʉbə/*shʉbə$
      ^1/1<num>$ ^shʉb/*shʉb$
      ^1/1<num>$ ^shʉâg/*shʉâg$
      ^1/1<num>$ ^Shʉ̂/*Shʉ̂$
      ^1/1<num>$ ^sə̂və̌/*sə̂və̌$
      ^1/1<num>$ ^sə̂vʉ̀/*sə̂vʉ̀$
      ^1/1<num>$ ^ses/*ses$
      ^1/1<num>$ ^sɛ̌nnî/*sɛ̌nnî$
      ^1/1<num>$ ^sɛ̌n/*sɛ̌n$
      ^1/1<num>$ ^sên/*sên$
      ^1/1<num>$ ^Sə̂/*Sə̂$
      ^1/1<num>$ ^sêʼ/*sêʼ$
      ^1/1<num>$ ^sèʼ/*sèʼ$
      ^1/1<num>$ ^sɑ̀bɑ̀sɑbɑ/*sɑ̀bɑ̀sɑbɑ$
      ^1/1<num>$ ^sàtə̀/*sàtə̀$
      ^1/1<num>$ ^Sâʼnyàm/*Sâʼnyàm$
      ^1/1<num>$ ^sansan/*sansan$
      ^1/1<num>$ ^Samedi/*Samedi$
      ^1/1<num>$ ^Sainte/*Sainte$
      ^1/1<num>$ ^Saint/*Saint$
      ^1/1<num>$ ^Sahara/*Sahara$
      ^1/1<num>$ ^sǎg/*sǎg$
      ^1/1<num>$ ^saʼ/*saʼ$
      ^1/1<num>$ ^Río/*Río$
      ^1/1<num>$ ^République/*République$
      ^1/1<num>$ ^raison/*raison$
      ^1/1<num>$ ^Pygmées/*Pygmées$
      ^1/1<num>$ ^pɑsɑ̌/*pɑsɑ̌$
      ^1/1<num>$ ^Protestant/*Protestant$
      ^1/1<num>$ ^pouvoir/*pouvoir$
      ^1/1<num>$ ^Póo/*Póo$
      ^1/1<num>$ ^plusieurs/*plusieurs$
      ^1/1<num>$ ^pidgin/*pidgin$
      ^1/1<num>$ ^Petit/*Petit$
      ^1/1<num>$ ^Paix/*Paix$
      ^1/1<num>$ '^où/*où$
      ^1/1<num>$ ^Organisation/*Organisation$
      ^1/1<num>$ ^ɔ̂/*ɔ̂$
      ^1/1<num>$ ^ǒ/*ǒ$
      ^1/1<num>$ ^nzwiʼtə/*nzwiʼtə$
      ^1/1<num>$ ^nzwìmɑ̂ntɔ̌/*nzwìmɑ̂ntɔ̌$-^tâmcɛd/*tâmcɛd$
      ^1/1<num>$ ^nzwìmɑ̂ntɔ̀/*nzwìmɑ̂ntɔ̀$
      ^1/1<num>$ ^nzwə̂/*nzwə̂$
      ^1/1<num>$ ^nzitə/*nzitə$
      ^1/1<num>$ ^nzîn/*nzîn$
      ^1/1<num>$ ^nzə̌nnǐ/*nzə̌nnǐ$
      ^1/1<num>$ ^nzə̌nɑ/*nzə̌nɑ$
      ^1/1<num>$ ^nyu/*nyu$
      ^1/1<num>$ ^nyɑ̌m/*nyɑ̌m$
      ^1/1<num>$ ^Nyìkəkɑn/*Nyìkəkɑn$
      ^1/1<num>$ ^nyǐ/*nyǐ$
      ^1/1<num>$ ^nyǎŋ/*nyǎŋ$
      ^1/1<num>$ ^nyâm/*nyâm$
      ^1/1<num>$ ^nyǎm/*nyǎm$
      ^1/1<num>$ ^Nwìdcu/*Nwìdcu$
      ^1/1<num>$ ^nwâd/*nwâd$
      ^1/1<num>$ ^Nùmngà/*Nùmngà$
      ^1/1<num>$ ^nǔmmmbə̂/*nǔmmmbə̂$
      ^1/1<num>$ ^Nǔmmbə̂/*Nǔmmbə̂$
      ^1/1<num>$ ^nûmmbə̂/*nûmmbə̂$
      ^1/1<num>$ ^nǔmmbə̂/*nǔmmbə̂$
      ^1/1<num>$ ^nùmbwə/*nùmbwə$
      ^1/1<num>$ ^num̌/*num̌$
      ^1/1<num>$ ^ntuʉ̂m/*ntuʉ̂m$
      ^1/1<num>$ ^ntûm/*ntûm$
      ^1/1<num>$ ^Ntû/*Ntû$
      ^1/1<num>$ ^ntû/*ntû$
      ^1/1<num>$ ^ntʉtə/*ntʉtə$
      ^1/1<num>$ ^ntswî/*ntswî$
      ^1/1<num>$ ^ntswə̂ntʉ̀n/*ntswə̂ntʉ̀n$
      ^1/1<num>$ ^ntswə̂/*ntswə̂$
      ^1/1<num>$ ^ntsitə/*ntsitə$
      ^1/1<num>$ ^Ntsiâŋ/*Ntsiâŋ$
      ^1/1<num>$ ^ntsiâŋ/*ntsiâŋ$
      ^1/1<num>$ ^ntsiân/*ntsiân$
      ^1/1<num>$ ^ntsì/*ntsì$
      ^1/1<num>$ ^Ntsiʼ/*Ntsiʼ$
      ^1/1<num>$ ^Ntsə̀moʼo/*Ntsə̀moʼo$
      ^1/1<num>$ ^ntsaʼtə̀/*ntsaʼtə̀$
      ^1/1<num>$ ^Ntônngə̀fələ/*Ntônngə̀fələ$
      ^1/1<num>$ ^Ntòngwə̌dməsaŋə/*Ntòngwə̌dməsaŋə$
      ^1/1<num>$ ^Ntòngǒdməsaŋə/*Ntòngǒdməsaŋə$
      ^1/1<num>$ ^Ntòngə̌dməsaŋə/*Ntòngə̌dməsaŋə$
      ^1/1<num>$ ^Ntongà/*Ntongà$
      ^1/1<num>$ ^Ntǒŋ/*Ntǒŋ$
      ^1/1<num>$ ^ntonə/*ntonə$
      ^1/1<num>$ ^ntomtə/*ntomtə$
      ^1/1<num>$ ^ntògə̌dməsaŋə/*ntògə̌dməsaŋə$
      ^1/1<num>$ ^ntôʼ/*ntôʼ$
      ^1/1<num>$ ^Ntɑ̂ntəʼ/*Ntɑ̂ntəʼ$
      ^1/1<num>$ ^ntʉntə/*ntʉntə$
      ^1/1<num>$ ^Ntɑnlaʼ/*Ntɑnlaʼ$
      ^1/1<num>$ ^ntʉ̂ʼnjàm/*ntʉ̂ʼnjàm$
      ^1/1<num>$ ^ntʉ̂ʼngàm/*ntʉ̂ʼngàm$
      ^1/1<num>$ ^Ntɑ̂nbuʼ/*Ntɑ̂nbuʼ$
      ^1/1<num>$ ^ntʉ̌m/*ntʉ̌m$
      ^1/1<num>$ ^ntəʼə/*ntəʼə$
      ^1/1<num>$ ^ntɛd/*ntɛd$
      ^1/1<num>$ ^ntə̀ʼ/*ntə̀ʼ$
      ^1/1<num>$ ^ntâʼyòŋ/*ntâʼyòŋ$
      ^1/1<num>$ ^ntâtə/*ntâtə$
      ^1/1<num>$ ^Ntàntɔ̂/*Ntàntɔ̂$
      ^1/1<num>$ ^ntǎŋ/*ntǎŋ$
      ^1/1<num>$ ^ntanə/*ntanə$
      ^1/1<num>$ ^ntàncobə/*ntàncobə$
      ^1/1<num>$ ^Ntàncob/*Ntàncob$
      ^1/1<num>$ ^ntàncôb/*ntàncôb$
      ^1/1<num>$ ^Ntàmtə̀/*Ntàmtə̀$
      ^1/1<num>$ ^ntad/*ntad$
      ^1/1<num>$ ^ntâ/*ntâ$
      ^1/1<num>$ ^Ntà/*Ntà$
      ^1/1<num>$ ^ntàʼ/*ntàʼ$
      ^1/1<num>$ ^nswə̂nə/*nswə̂nə$
      ^1/1<num>$ ^nswəʼə/*nswəʼə$
      ^1/1<num>$ ^nstiâŋ/*nstiâŋ$
      ^1/1<num>$ ^nstiaŋ/*nstiaŋ$
      ^1/1<num>$ ^nstə/*nstə$
      ^1/1<num>$ ^nsôb/*nsôb$
      ^1/1<num>$ ^Nsigha/*Nsigha$
      ^1/1<num>$ ^nsicaʼ/*nsicaʼ$
      ^1/1<num>$ ^nshunə/*nshunə$
      ^1/1<num>$ ^nshù/*nshù$
      ^1/1<num>$ ^nshôm/*nshôm$
      ^1/1<num>$ ^nshʉɑ̂/*nshʉɑ̂$
      ^1/1<num>$ ^Nsěnyam/*Nsěnyam$
      ^1/1<num>$ ^nsɛn/*nsɛn$
      ^1/1<num>$ ^Nsěmntəʼ/*Nsěmntəʼ$
      ^1/1<num>$ ^nsèm/*nsèm$
      ^1/1<num>$ ^Nsàkʉlə/*Nsàkʉlə$
      ^1/1<num>$ ^nsàkʉlə/*nsàkʉlə$
      ^1/1<num>$ ^nsag/*nsag$
      ^1/1<num>$ ^nsàfoŋə/*nsàfoŋə$
      ^1/1<num>$ ^nsǎʼ/*nsǎʼ$
      ^1/1<num>$ ^Notre/*Notre$
      ^1/1<num>$ ^nom/*nom$
      ^1/1<num>$ ^nocbbɑhɑ/*nocbbɑhɑ$
      ^1/1<num>$ ^noc/*noc$
      ^1/1<num>$ ^Nɑ̌nzwǐd/*Nɑ̌nzwǐd$
      ^1/1<num>$ ^Nʉmə/*Nʉmə$
      ^1/1<num>$ ^nkwîʼtə/*nkwîʼtə$
      ^1/1<num>$ ^nkwintə/*nkwintə$
      ^1/1<num>$ ^nkwǐ/*nkwǐ$
      ^1/1<num>$ ^nkwì/*nkwì$
      ^1/1<num>$ ^nkwǎʼnkwàʼ/*nkwǎʼnkwàʼ$
      ^1/1<num>$ ^nkǔzǐn/*nkǔzǐn$
      ^1/1<num>$ ^nkûzìn/*nkûzìn$
      ^1/1<num>$ ^Nkùʼnì/*Nkùʼnì$
      ^1/1<num>$ ^nkùʼnì/*nkùʼnì$
      ^1/1<num>$ ^Nkû/*Nkû$
      ^1/1<num>$ ^nkoʼtə/*nkoʼtə$
      ^1/1<num>$ ^Nkɔ̂tʉ/*Nkɔ̂tʉ$
      ^1/1<num>$ ^nkomə/*nkomə$
      ^1/1<num>$ ^Nkǒg/*Nkǒg$
      ^1/1<num>$ ^nkǒg/*nkǒg$
      ^1/1<num>$ ^nkoʼ/*nkoʼ$
      ^1/1<num>$ ^nkʉ̂ndə/*nkʉ̂ndə$
      ^1/1<num>$ ^Nkʉ̂n/*Nkʉ̂n$
      ^1/1<num>$ ^nkʉn/*nkʉn$
      ^1/1<num>$ ^nketôʼ/*nketôʼ$
      ^1/1<num>$ ^nkə̂njʉ/*nkə̂njʉ$
      ^1/1<num>$ ^nkə̀fələ/*nkə̀fələ$
      ^1/1<num>$ ^nkəbtə̀/*nkəbtə̀$
      ^1/1<num>$ ^nkəbtə/*nkəbtə$
      ^1/1<num>$ ^nkə̂ʼ/*nkə̂ʼ$
      ^1/1<num>$ ^Nkɑ̂b/*Nkɑ̂b$
      ^1/1<num>$ ^nkaʼtə/*nkaʼtə$
      ^1/1<num>$ ^Nkàm/*Nkàm$
      ^1/1<num>$ ^nkam/*nkam$
      ^1/1<num>$ ^nkâgnɑ̀/*nkâgnɑ̀$
      ^1/1<num>$ ^nkâʼ/*nkâʼ$
      ^1/1<num>$ ^nkâ/*nkâ$
      ^1/1<num>$ ^Nkǎ/*Nkǎ$
      ^1/1<num>$ ^nkâ/*nkâ$
      ^1/1<num>$ ^nkʉ̀/*nkʉ̀$
      ^1/1<num>$ ^njwilə/*njwilə$
      ^1/1<num>$ ^njwìgcu/*njwìgcu$
      ^1/1<num>$ ^Njwìdcu/*Njwìdcu$
      ^1/1<num>$ ^njwìdcu/*njwìdcu$
      ^1/1<num>$ ^njwîd/*njwîd$
      ^1/1<num>$ ^njwǐʼ/*njwǐʼ$
      ^1/1<num>$ ^njubə/*njubə$
      ^1/1<num>$ ^njub/*njub$
      ^1/1<num>$ ^njǒn/*njǒn$
      ^1/1<num>$ ^Njôn/*Njôn$
      ^1/1<num>$ ^Njǒn/*Njǒn$
      ^1/1<num>$ ^njǒg/*njǒg$
      ^1/1<num>$ ^njobə/*njobə$
      ^1/1<num>$ ^Njòʼ/*Njòʼ$
      ^1/1<num>$ ^Njiké/*Njiké$-^Bergeret/*Bergeret$
      ^1/1<num>$ ^Njifenji/*Njifenji$
      ^1/1<num>$ ^njɑb/*njɑb$
      ^1/1<num>$ ^njâtə̀/*njâtə̀$
      ^1/1<num>$ ^Njaman/*Njaman$
      ^1/1<num>$ ^njǎb/*njǎb$
      ^1/1<num>$ ^Nigəria/*Nigəria$
      ^1/1<num>$ ^Niat/*Niat$
      ^1/1<num>$ ^nǐ/*nǐ$
      ^1/1<num>$ ^nǐ/*nǐ$
      ^1/1<num>$ ^ngʉɑyənə/*ngʉɑyənə$
      ^1/1<num>$ ^ngƴ̂/*ngƴ̂$
      ^1/1<num>$ ^ŋwìn/*ŋwìn$
      ^1/1<num>$ ^ŋwànǐ/*ŋwànǐ$
      ^1/1<num>$ ^Ŋwànì/*Ŋwànì$
      ^1/1<num>$ ^Ŋwâgnkun/*Ŋwâgnkun$
      ^1/1<num>$ ^Ŋwâgnkʉn/*Ŋwâgnkʉn$
      ^1/1<num>$ ^ŋwâg/*ŋwâg$
      ^1/1<num>$ ^Ŋwà/*Ŋwà$
      ^1/1<num>$ ^ŋwà/*ŋwà$
      ^1/1<num>$ ^ngwʉ̌/*ngwʉ̌$
      ^1/1<num>$ ^Ngǔʼnjʉ/*Ngǔʼnjʉ$
      ^1/1<num>$ ^Ngulɑbə/*Ngulɑbə$
      ^1/1<num>$ ^ngulɑbə/*ngulɑbə$
      ^1/1<num>$ ^Ngulab/*Ngulab$
      ^1/1<num>$ ^ngubtə/*ngubtə$
      ^1/1<num>$ ^ngùbtʉ/*ngùbtʉ$
      ^1/1<num>$ ^ngubnǎʼ/*ngubnǎʼ$
      ^1/1<num>$ ^ngùb/*ngùb$
      ^1/1<num>$ ^Ngǔʼ/*Ngǔʼ$
      ^1/1<num>$ ^Ngúʼ/*Ngúʼ$
      ^1/1<num>$ ^ngǔʼ/*ngǔʼ$
      ^1/1<num>$ ^Ngɔ̌ngɔ̀/*Ngɔ̌ngɔ̀$
      ^1/1<num>$ ^Ngɔ̌ngɔ̌/*Ngɔ̌ngɔ̌$
      ^1/1<num>$ ^ngòŋ/*ngòŋ$
      ^1/1<num>$ ^ngôm/*ngôm$
      ^1/1<num>$ ^ngòksd/*ngòksd$
      ^1/1<num>$ ^ngòk/*ngòk$
      ^1/1<num>$ ^ngʉnyɑ̀m/*ngʉnyɑ̀m$
      ^1/1<num>$ ^ngɑ̂myòg/*ngɑ̂myòg$
      ^1/1<num>$ ^ngɑ̂mwud/*ngɑ̂mwud$
      ^1/1<num>$ ^ngɑ̂mwʉd/*ngɑ̂mwʉd$
      ^1/1<num>$ ^ngɑ̌mvə̀/*ngɑ̌mvə̀$
      ^1/1<num>$ ^ngɑ̂mghòn/*ngɑ̂mghòn$
      ^1/1<num>$ ^ngɑ̂mghon/*ngɑ̂mghon$
      ^1/1<num>$ ^ngɑ̂mə/*ngɑ̂mə$
      ^1/1<num>$ ^ngɑ̂mcɔ̀/*ngɑ̂mcɔ̀$
      ^1/1<num>$ ^ngɑ̂mcaʼ/*ngɑ̂mcaʼ$
      ^1/1<num>$ ^Ngɑ̌mbon/*Ngɑ̌mbon$
      ^1/1<num>$ ^ngɑ̂mbon/*ngɑ̂mbon$
      ^1/1<num>$ ^ngɑ̂m/*ngɑ̂m$
      ^1/1<num>$ ^Nglisì/*Nglisì$
      ^1/1<num>$ ^nglaŋ/*nglaŋ$
      ^1/1<num>$ ^ngə̀laŋbo/*ngə̀laŋbo$
      ^1/1<num>$ ^Ngə̀lâŋ/*Ngə̀lâŋ$
      ^1/1<num>$ ^Ngəlâŋ/*Ngəlâŋ$
      ^1/1<num>$ ^ngə̀lâŋ/*ngə̀lâŋ$
      ^1/1<num>$ ^ngə̀fələ/*ngə̀fələ$
      ^1/1<num>$ ^ngə̀fə̂d/*ngə̀fə̂d$
      ^1/1<num>$ ^ngə̀ʼdɑ/*ngə̀ʼdɑ$
      ^1/1<num>$ ^ngʉ̀dnǐ/*ngʉ̀dnǐ$
      ^1/1<num>$ ^ngǎvà/*ngǎvà$
      ^1/1<num>$ ^ngàtwsìtə̀/*ngàtwsìtə̀$
      ^1/1<num>$ ^ngàtswìtə̀/*ngàtswìtə̀$
      ^1/1<num>$ ^Ngǎtəʼ/*Ngǎtəʼ$
      ^1/1<num>$ ^Ngântəʼ/*Ngântəʼ$
      ^1/1<num>$ ^Ngǎntə̀ʼ/*Ngǎntə̀ʼ$
      ^1/1<num>$ ^Ngǎntə̌ʼ/*Ngǎntə̌ʼ$
      ^1/1<num>$ ^Ngankun/*Ngankun$
      ^1/1<num>$ ^Nganja/*Nganja$
      ^1/1<num>$ ^Ngànì/*Ngànì$
      ^1/1<num>$ ^Ngamna/*Ngamna$
      ^1/1<num>$ ^ŋâmkuɑ̀/*ŋâmkuɑ̀$
      ^1/1<num>$ ^Ngâmfəkɑ̀m/*Ngâmfəkɑ̀m$
      ^1/1<num>$ ^ngalaŋ/*ngalaŋ$
      ^1/1<num>$ ^ngabtə/*ngabtə$
      ^1/1<num>$ ^ngâʼ/*ngâʼ$
      ^1/1<num>$ ^ngǎ/*ngǎ$
      ^1/1<num>$ ^nfonə/*nfonə$
      ^1/1<num>$ ^nə̀tswə̂/*nə̀tswə̂$
      ^1/1<num>$ ^nətôm/*nətôm$
      ^1/1<num>$ ^nə̀tɔ̌/*nə̀tɔ̌$
      ^1/1<num>$ ^nə̀nà/*nə̀nà$
      ^1/1<num>$ ^nə̀nǎ/*nə̀nǎ$
      ^1/1<num>$ ^nə̀nɑ̌/*nə̀nɑ̌$
      ^1/1<num>$ ^Nəmə/*Nəmə$
      ^1/1<num>$ ^Nəkuannə/*Nəkuannə$
      ^1/1<num>$ ^nə̀kòʼ/*nə̀kòʼ$
      ^1/1<num>$ ^Nəkɑnə/*Nəkɑnə$
      ^1/1<num>$ ^Ndûʼnɑ̀/*Ndûʼnɑ̀$
      ^1/1<num>$ ^ndù/*ndù$
      ^1/1<num>$ ^ndɔ̂tid/*ndɔ̂tid$
      ^1/1<num>$ ^ndòʼsə̂vʉ̀/*ndòʼsə̂vʉ̀$
      ^1/1<num>$ ^ndɔ̌ndɔ̌n/*ndɔ̌ndɔ̌n$
      ^1/1<num>$ ^ndòn/*ndòn$
      ^1/1<num>$ ^ndon/*ndon$
      ^1/1<num>$ ^ndɔ̀/*ndɔ̀$
      ^1/1<num>$ ^ndǒʼ/*ndǒʼ$
      ^1/1<num>$ ^ndo/*ndo$
      ^1/1<num>$ ^ndɑ̂ntu/*ndɑ̂ntu$
      ^1/1<num>$ ^ndɑ̂ŋwàʼnì/*ndɑ̂ŋwàʼnì$
      ^1/1<num>$ ^ndʉ̂ngə/*ndʉ̂ngə$
      ^1/1<num>$ ^ndɑn/*ndɑn$
      ^1/1<num>$ ^ndiàʼtû/*ndiàʼtû$
      ^1/1<num>$ ^ndiaŋ/*ndiaŋ$
      ^1/1<num>$ ^ndîʼ/*ndîʼ$
      ^1/1<num>$ ^Ndɛ̀nghòn/*Ndɛ̀nghòn$
      ^1/1<num>$ ^ndɛ̀nghon/*ndɛ̀nghon$
      ^1/1<num>$ ^ndɛ̌nə/*ndɛ̌nə$
      ^1/1<num>$ ^ndɛnə/*ndɛnə$
      ^1/1<num>$ ^ndɛ̀nbə̌n/*ndɛ̀nbə̌n$
      ^1/1<num>$ ^ndɛ̌n/*ndɛ̌n$
      ^1/1<num>$ ^ndəlɑlɑ/*ndəlɑlɑ$
      ^1/1<num>$ ^ndʉ̂b/*ndʉ̂b$
      ^1/1<num>$ ^Ndâŋndaŋ/*Ndâŋndaŋ$
      ^1/1<num>$ ^Ndǎŋndǎŋ/*Ndǎŋndǎŋ$
      ^1/1<num>$ ^ndâŋndaŋ/*ndâŋndaŋ$
      ^1/1<num>$ ^ndàʼndàʼ/*ndàʼndàʼ$
      ^1/1<num>$ ^Ndâʼndʉ̂/*Ndâʼndʉ̂$
      ^1/1<num>$ ^Ndâʼndʉ/*Ndâʼndʉ$
      ^1/1<num>$ ^Ndâmnjʉ/*Ndâmnjʉ$
      ^1/1<num>$ ^ndǎmjʉ/*ndǎmjʉ$
      ^1/1<num>$ ^ndâgtə̀/*ndâgtə̀$
      ^1/1<num>$ ^ndàcob/*ndàcob$
      ^1/1<num>$ ^ndâb/*ndâb$
      ^1/1<num>$ ^ndâ/*ndâ$
      ^1/1<num>$ ^Nda/*Nda$
      ^1/1<num>$ ^ndǎ/*ndǎ$
      ^1/1<num>$ ^Ncùncwɛd/*Ncùncwɛd$
      ^1/1<num>$ ^ncuatə/*ncuatə$
      ^1/1<num>$ ^ncǔ/*ncǔ$
      ^1/1<num>$ ^Ncʉɑ̂tə/*Ncʉɑ̂tə$
      ^1/1<num>$ ^ncʉɑ̂tə/*ncʉɑ̂tə$
      ^1/1<num>$ ^ncoʼtə/*ncoʼtə$
      ^1/1<num>$ ^ncòbtɑ̂n/*ncòbtɑ̂n$
      ^1/1<num>$ ^ncobtə̂/*ncobtə̂$
      ^1/1<num>$ ^ncòbkuà/*ncòbkuà$
      ^1/1<num>$ ^ncòbkuɑ̀/*ncòbkuɑ̀$
      ^1/1<num>$ ^ncòbfôm/*ncòbfôm$
      ^1/1<num>$ ^ncòbbwə̀ʼə/*ncòbbwə̀ʼə$
      ^1/1<num>$ ^ncɛdtə/*ncɛdtə$
      ^1/1<num>$ ^ncʉb/*ncʉb$
      ^1/1<num>$ ^ncʉatə/*ncʉatə$
      ^1/1<num>$ ^ncʉâŋncwɛn/*ncʉâŋncwɛn$
      ^1/1<num>$ ^Ncàŋ/*Ncàŋ$
      ^1/1<num>$ ^ncǎŋ/*ncǎŋ$
      ^1/1<num>$ ^ncaŋ/*ncaŋ$
      ^1/1<num>$ ^ncʉàmbwə̀/*ncʉàmbwə̀$
      ^1/1<num>$ ^ncʉàmbwə̌/*ncʉàmbwə̌$
      ^1/1<num>$ ^ncâgtə/*ncâgtə$
      ^1/1<num>$ ^ncagtə/*ncagtə$
      ^1/1<num>$ ^Ncǎ/*Ncǎ$
      ^1/1<num>$ ^ncʉɑ̂ʼ/*ncʉɑ̂ʼ$
      ^1/1<num>$ ^nɑbtə̂/*nɑbtə̂$
      ^1/1<num>$ ^nɑbə/*nɑbə$
      ^1/1<num>$ ^nɑ̌b/*nɑ̌b$
      ^1/1<num>$ ^nɑb/*nɑb$
      ^1/1<num>$ *^nature/*nature$
      ^1/1<num>$ ^nâŋ/*nâŋ$
      ^1/1<num>$ ^Nânda/*Nânda$
      ^1/1<num>$ ^nandɑ/*nandɑ$
      ^1/1<num>$ ^nâbɑn/*nâbɑn$
      ^1/1<num>$ ^nâb/*nâb$
      ^1/1<num>$ ^nâ/*nâ$
      ^1/1<num>$ ^Nàʼ/*Nàʼ$
      ^1/1<num>$ ^nǎʼ/*nǎʼ$
      ^1/1<num>$ ^nɑ̂ʼ/*nɑ̂ʼ$
      ^1/1<num>$ ^nɑ̌/*nɑ̌$
      ^1/1<num>$ ^ɑn/*ɑn$*
      ^1/1<num>$ ^mɑ̂yɑmə/*mɑ̂yɑmə$
      ^1/1<num>$ ^Mẅ/*Mẅ$
      ^1/1<num>$ ^mùm/*mùm$
      ^1/1<num>$ ^mu/*mu$
      ^1/1<num>$ ^mosquées/*mosquées$
      ^1/1<num>$ ^Mɔnnkəʼ/*Mɔnnkəʼ$
      ^1/1<num>$ ^mɔnnkəʼ/*mɔnnkəʼ$
      ^1/1<num>$ ^Môʼndʉ̀/*Môʼndʉ̀$
      ^1/1<num>$ ^Mòm/*Mòm$
      ^1/1<num>$ ^mô/*mô$
      ^1/1<num>$ ^Mɑ̂nzə̀/*Mɑ̂nzə̀$
      ^1/1<num>$ ^mɑ̂nnzə̀/*mɑ̂nnzə̀$
      ^1/1<num>$ ^Mɑ̂nɑmə/*Mɑ̂nɑmə$
      ^1/1<num>$ ^Mɑnjàʼ/*Mɑnjàʼ$
      ^1/1<num>$ ^mɑŋwʉ/*mɑŋwʉ$
      ^1/1<num>$ ^mɑ̂ngʉ̂dnzə̀ʼ/*mɑ̂ngʉ̂dnzə̀ʼ$
